scenario,map_name,target_mode,method,agents,seed,solved,soc,sum_shortest_distances,normalized_cost,initial_solution_cost,first_solution_cost,effective_initial_cost,improvement_pct,wall_time_s
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,1,1,2453,2400,1.0220833333333332,,2456,2456.0,0.12214983713355049,9.716681003570557
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,7,1,1808,1800,1.0044444444444445,1830,,1830.0,1.2021857923497268,15.83238172531128
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,22,1,1808,1800,1.0044444444444445,1822,,1822.0,0.7683863885839737,12.456860542297363
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,4,1,2442,2400,1.0175,,2447,2447.0,0.2043318348998774,9.650816679000854
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,5,1,1809,1800,1.005,1813,,1813.0,0.2206287920573635,16.469923973083496
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,3,1,2451,2400,1.02125,,2450,2450.0,-0.04081632653061224,9.534510612487793
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,16,1,1808,1800,1.0044444444444445,1819,,1819.0,0.6047278724573941,13.840549230575562
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,17,1,1805,1800,1.0027777777777778,1815,,1815.0,0.5509641873278237,13.838349103927612
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,29,1,1804,1800,1.0022222222222221,1815,,1815.0,0.6060606060606061,12.06668496131897
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,21,1,1832,1800,1.0177777777777777,,1832,1832.0,0.0,9.432791709899902
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,21,1,1814,1800,1.0077777777777779,1835,,1835.0,1.1444141689373297,13.162683010101318
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,1,1,1805,1800,1.0027777777777778,1811,,1811.0,0.3313086692435119,18.28014898300171
fig3_ost003d_random,ost003d,random,dbs_hungarian,400,27,1,1202,1200,1.0016666666666667,1202,,1202.0,0.0,19.218524932861328
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,11,1,1804,1800,1.0022222222222221,1805,,1805.0,0.055401662049861494,16.20535373687744
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,6,1,1805,1800,1.0027777777777778,1816,,1816.0,0.6057268722466961,17.44965362548828
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,5,1,2463,2400,1.02625,,2463,2463.0,0.0,10.181251764297485
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,26,1,1806,1800,1.0033333333333334,1817,,1817.0,0.6053935057787562,13.253587245941162
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,11,1,2439,2400,1.01625,,2440,2440.0,0.040983606557377046,9.547683238983154
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,8,1,2452,2400,1.0216666666666667,,2456,2456.0,0.16286644951140064,9.51181674003601
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,6,1,2433,2400,1.01375,,2434,2434.0,0.041084634346754315,9.46059250831604
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,25,1,1816,1800,1.008888888888889,1830,,1830.0,0.7650273224043715,13.708822011947632
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,12,1,2435,2400,1.0145833333333334,,2444,2444.0,0.36824877250409166,9.377744436264038
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,14,1,2464,2400,1.0266666666666666,,2464,2464.0,0.0,9.410898923873901
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,20,1,1813,1800,1.0072222222222222,1833,,1833.0,1.0911074740861975,15.291679620742798
fig3_ost003d_random,ost003d,random,lacam_focal_h,600,24,1,1827,1800,1.015,,1829,1829.0,0.10934937124111536,9.680381774902344
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,7,1,2437,2400,1.0154166666666666,,2438,2438.0,0.04101722723543889,9.503417015075684
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,13,1,1812,1800,1.0066666666666666,1819,,1819.0,0.38482682792743267,16.898942708969116
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,13,1,2480,2400,1.0333333333333334,,2478,2478.0,-0.08071025020177562,9.537905216217041
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,10,1,2443,2400,1.0179166666666666,,2445,2445.0,0.081799591002045,10.567084789276123
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,16,1,2447,2400,1.0195833333333333,,2447,2447.0,0.0,9.733925104141235
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,28,1,1809,1800,1.005,1825,,1825.0,0.8767123287671232,14.622655153274536
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,19,1,1804,1800,1.0022222222222221,1811,,1811.0,0.3865267807840972,16.47463822364807
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,9,1,2419,2400,1.0079166666666666,2452,,2452.0,1.3458401305057097,13.039549827575684
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,18,1,1805,1800,1.0027777777777778,1817,,1817.0,0.6604292790313704,16.984950065612793
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,15,1,2469,2400,1.02875,,2473,2473.0,0.16174686615446826,10.345512390136719
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,17,1,2448,2400,1.02,,2452,2452.0,0.1631321370309951,9.687363862991333
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,19,1,2441,2400,1.0170833333333333,,2442,2442.0,0.04095004095004095,9.780148029327393
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,24,1,1803,1800,1.0016666666666667,1813,,1813.0,0.5515719801434087,16.15946102142334
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,9,1,2434,2400,1.0141666666666667,,2436,2436.0,0.08210180623973727,10.008281946182251
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,18,1,2467,2400,1.0279166666666666,,2472,2472.0,0.2022653721682848,10.36495065689087
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,22,1,2444,2400,1.0183333333333333,,2446,2446.0,0.08176614881439084,9.650306701660156
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,21,1,2426,2400,1.0108333333333333,,2428,2428.0,0.08237232289950576,10.045467615127563
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,27,1,2448,2400,1.02,,2452,2452.0,0.1631321370309951,9.653955459594727
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,23,1,2449,2400,1.0204166666666667,,2454,2454.0,0.20374898125509372,10.094446897506714
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,13,1,2417,2400,1.0070833333333333,2427,,2427.0,0.4120313143798929,14.027275323867798
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,1,1,35020,23066,1.5182519726003643,,24278,24278.0,-44.245819260235606,9.471816062927246
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,20,1,2434,2400,1.0141666666666667,,2434,2434.0,0.0,9.612574577331543
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,2,1,56792,34806,1.6316727001091766,,37415,37415.0,-51.78938928237338,9.392634630203247
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,28,1,2435,2400,1.0145833333333334,,2436,2436.0,0.041050903119868636,9.684993743896484
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,24,1,2454,2400,1.0225,,2456,2456.0,0.08143322475570032,10.622569799423218
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,19,1,2410,2400,1.0041666666666667,2420,,2420.0,0.4132231404958678,13.099037408828735
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,29,1,2442,2400,1.0175,,2444,2444.0,0.08183306055646482,9.832799434661865
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,3,1,18769,13176,1.4244839101396478,,14128,14128.0,-32.849660249150624,9.267568111419678
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,27,1,1806,1800,1.0033333333333334,1817,,1817.0,0.6053935057787562,18.125421047210693
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,4,1,2416,2400,1.0066666666666666,2437,,2437.0,0.8617152236356176,16.894258499145508
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,5,1,51607,31831,1.6212811410260437,,35716,35716.0,-44.4926643521111,9.337965726852417
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,4,1,22331,14585,1.5310935893040796,,16442,16442.0,-35.816810606982116,9.483259439468384
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,2,1,51217,34806,1.4714991668103201,54861,,54861.0,6.642241300741875,11.031193971633911
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,6,1,56599,38315,1.4772021401539868,,39624,39624.0,-42.8401978598829,9.568254470825195
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,30,1,2454,2400,1.0225,,2456,2456.0,0.08143322475570032,10.511205673217773
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,7,1,41684,26998,1.5439662197199793,,29552,29552.0,-41.0530590146183,9.697197198867798
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,8,1,36469,23039,1.5829246061026954,,25254,25254.0,-44.4088065256989,9.550221681594849
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,1,1,34354,23066,1.4893783057313794,37286,,37286.0,7.863541275545781,11.947423219680786
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,9,1,20580,12984,1.5850277264325323,,13824,13824.0,-48.87152777777778,9.274498224258423
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,8,1,2428,2400,1.0116666666666667,2446,,2446.0,0.7358953393295176,17.20833992958069
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,23,1,1808,1800,1.0044444444444445,1822,,1822.0,0.7683863885839737,20.04856300354004
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,10,1,40755,24727,1.6481983257168278,,27130,27130.0,-50.221157390342796,9.236577033996582
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,6,1,2411,2400,1.0045833333333334,2440,,2440.0,1.1885245901639345,17.863101959228516
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,17,1,2416,2400,1.0066666666666666,2429,,2429.0,0.5351996706463565,15.144880771636963
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,10,1,2426,2400,1.0108333333333333,2471,,2471.0,1.821125050586807,17.255714416503906
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,26,1,2451,2400,1.02125,,2454,2454.0,0.12224938875305623,10.900065422058105
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,11,1,53380,33462,1.5952423644731337,,35110,35110.0,-52.03645684990031,9.45551061630249
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,7,1,2421,2400,1.00875,2452,,2452.0,1.264274061990212,18.371740341186523
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,20,1,2418,2400,1.0075,2440,,2440.0,0.9016393442622951,15.455023527145386
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,22,1,2431,2400,1.0129166666666667,2451,,2451.0,0.8159934720522236,14.535988807678223
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,5,1,2409,2400,1.00375,2419,,2419.0,0.41339396444811904,19.12630844116211
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,14,1,2414,2400,1.0058333333333334,2426,,2426.0,0.494641384995878,17.046892881393433
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,12,1,1811,1800,1.0061111111111112,1816,,1816.0,0.2753303964757709,23.31590247154236
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,13,1,36995,22944,1.6124041143654115,,25524,25524.0,-44.942015358094345,9.221498727798462
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,5,1,48735,31831,1.5310546322767113,52206,,52206.0,6.648661073439834,11.819852828979492
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,15,1,28722,19544,1.4696070405239459,,20712,20712.0,-38.673232908458864,9.174913883209229
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,12,1,49127,27032,1.8173646049126961,,30249,30249.0,-62.40867466693114,9.338295221328735
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,16,1,30692,20546,1.4938187481748273,,21827,21827.0,-40.61483483758648,9.312547206878662
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,25,1,2424,2400,1.01,2454,,2454.0,1.2224938875305624,14.830538749694824
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,3,1,19138,13176,1.452489374620522,19138,,19138.0,0.0,13.097741842269897
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,8,1,34353,23039,1.491080342028734,35738,,35738.0,3.8754267166601375,11.893396139144897
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,3,1,2416,2400,1.0066666666666666,2423,,2423.0,0.28889806025588116,20.420121669769287
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,11,1,2420,2400,1.0083333333333333,2420,,2420.0,0.0,18.771421670913696
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,18,1,47227,32910,1.4350349437860832,,34288,34288.0,-37.73623425104993,9.282507181167603
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,17,1,22943,14337,1.6002650484759713,,15591,15591.0,-47.15541017253544,9.429280996322632
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,24,1,2424,2400,1.01,2431,,2431.0,0.2879473467708762,15.43312120437622
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,12,1,2412,2400,1.005,2427,,2427.0,0.6180469715698393,18.65648078918457
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,14,1,29247,20747,1.4096977876319468,,21820,21820.0,-34.03758020164986,9.206316232681274
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,4,1,21978,14585,1.5068906410695921,22424,,22424.0,1.988940420977524,12.878379106521606
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,20,1,41580,24606,1.68983174835406,,26754,26754.0,-55.4160125588697,9.218258380889893
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,19,1,27404,19984,1.3712970376301041,,20890,20890.0,-31.182383915749163,9.400190591812134
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,22,1,29502,20576,1.4338063763608087,,21365,21365.0,-38.085654107184645,9.188110828399658
fig3_ost003d_random,ost003d,random,lacam_focal_h,800,25,1,2428,2400,1.0116666666666667,,2438,2438.0,0.41017227235438886,9.455407857894897
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,21,1,47827,27673,1.7282911140823185,,30767,30767.0,-55.44902005395391,9.291556119918823
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,16,1,2444,2400,1.0183333333333333,2457,,2457.0,0.5291005291005291,18.297502040863037
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,11,1,49909,33462,1.49151276074353,55537,,55537.0,10.133784684084484,11.648564100265503
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,26,1,2424,2400,1.01,2433,,2433.0,0.36991368680641185,16.130233764648438
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,6,1,53172,38315,1.3877593631736918,55839,,55839.0,4.776231666039864,13.488406419754028
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,23,1,53543,33829,1.5827544414555559,,35659,35659.0,-50.152836591042934,9.280698299407959
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,10,1,37673,24727,1.5235572451166741,38968,,38968.0,3.3232395811948265,12.671701431274414
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,23,1,2416,2400,1.0066666666666666,2479,,2479.0,2.5413473174667205,16.603534936904907
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,24,1,24933,16973,1.4689801449360749,,18243,18243.0,-36.671600065778655,9.244802951812744
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,25,1,17133,13170,1.3009111617312072,,13962,13962.0,-22.71164589600344,9.247384786605835
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,18,1,44691,32910,1.3579762989972652,47462,,47462.0,5.83835489444187,10.93881893157959
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,12,1,47051,27032,1.7405667357206274,49876,,49876.0,5.664046836153661,12.095568656921387
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,26,1,52690,35067,1.5025522571078223,,37358,37358.0,-41.040740939022434,9.205825805664062
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,14,1,28947,20747,1.395237865715525,29853,,29853.0,3.0348708672495226,11.8897545337677
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,7,1,38718,26998,1.4341062300911178,42398,,42398.0,8.67965470069343,13.763028621673584
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,19,1,26190,19984,1.310548438751001,27436,,27436.0,4.541478349613646,11.180803537368774
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,13,1,34300,22944,1.4949442119944212,37421,,37421.0,8.340236765452554,12.029289484024048
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,16,1,29391,20546,1.4304974204224667,30318,,30318.0,3.0575895507619237,11.92525339126587
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,22,1,29198,20576,1.4190318818040435,30362,,30362.0,3.8337395428496146,10.910227298736572
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,28,1,39132,25802,1.5166266180916208,,28757,28757.0,-36.07817227109921,9.256218910217285
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,27,1,39497,22912,1.7238564944134078,,24647,24647.0,-60.25074045522782,9.212520599365234
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,15,1,27366,19544,1.4002251330331559,29174,,29174.0,6.1972989648317,12.29902958869934
fig3_ost003d_random,ost003d,random,dbs_hungarian,600,30,1,1810,1800,1.0055555555555555,1826,,1826.0,0.8762322015334063,23.420411825180054
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,29,1,34014,23360,1.4560787671232878,,24327,24327.0,-39.8199531384881,9.431525230407715
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,400,29,0,,46860,nan,,,nan,nan,2.516805648803711
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,200,30,1,46652,32193,1.449134905103594,,33407,33407.0,-39.6473792917652,9.227494955062866
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,26,1,49076,35067,1.399492400262355,51739,,51739.0,5.146987765515375,10.82612943649292
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,28,1,2431,2400,1.0129166666666667,2439,,2439.0,0.3280032800328003,17.43802833557129
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,24,1,24601,16973,1.4494196665291934,26024,,26024.0,5.468029511220412,11.300468444824219
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,1,1,2422,2400,1.0091666666666668,2445,,2445.0,0.9406952965235174,24.060279846191406
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,400,1,1,97544,45452,2.1460881809381327,,57819,57819.0,-68.70578875456165,9.26403284072876
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,27,1,2431,2400,1.0129166666666667,2449,,2449.0,0.7349938750510412,18.23314642906189
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,21,1,46928,27673,1.6958045748563582,48484,,48484.0,3.20930616285785,12.562167406082153
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,17,1,22783,14337,1.5891051126456024,24161,,24161.0,5.703406315963743,13.382855415344238
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,20,1,37185,24606,1.511216776396001,40535,,40535.0,8.264462809917354,13.043137550354004
fig3_ost003d_random,ost003d,random,dbs_hungarian,800,2,1,2421,2400,1.00875,2443,,2443.0,0.9005321326238231,24.47109580039978
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,400,27,0,,46546,nan,,,nan,nan,4.21626353263855
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,400,23,0,,64451,nan,,,nan,nan,5.078267574310303
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,27,1,36934,22912,1.6119937150837989,38814,,38814.0,4.8436131292832485,12.092991352081299
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,400,3,1,40869,24905,1.6409957839791207,,29482,29482.0,-38.62356692218981,9.270314693450928
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,400,4,1,53480,30126,1.7752107813848503,,36985,36985.0,-44.599161822360415,9.398943662643433
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,600,5,0,,97708,nan,,,nan,nan,3.540180206298828
fig3_ost003d_hotspot,ost003d,hotspot,lacam_focal_h,400,2,1,130996,69493,1.8850243909458506,,81388,81388.0,-60.95247456627513,9.316323041915894
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,25,1,18577,13170,1.4105542900531511,18577,,18577.0,0.0,12.490360021591187
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,200,29,1,31238,23360,1.3372431506849316,33654,,33654.0,7.178938610566352,11.700840473175049
fig3_ost003d_hotspot,ost003d,hotspot,dbs_hungarian,600,4,0,,43126,nan,,,nan,nan,3.902820110321045
