anytime,anytime_cost_updates,assignment_calls,assignment_changes,assignment_time_ms,case_id,collision_free,constraint_failures,constraints_generated,constraints_popped,exit_code,external_timed_out,final_agent_assignment_changes,final_assignment_changes,final_goals,first_solution_cost,first_solution_time_ms,fixture_file,focal_tie_break,focal_weight,force_full_assignment,goal_valid,hl_duplicate_configs,hl_loop_iterations,hl_nodes_created,hl_nodes_explored,hl_reinsertions,incumbent_updates,initial_solution_cost,initial_solution_time_ms,ir_solver_arg,iterations_time_ms,iterations_used,makespan,map_file,matrix_file,method,moves_valid,num_agents,num_unique_tasks,open_max_size,pibt_calls,pibt_failures,pibt_recursions,refinement_input_cost,refinement_time_ms,runtime_ms,search_mode,search_mode_arg,seed,soc,solution_cost,solution_depth,solution_parent_edge_cost,solved,solver,start_valid,stderr,suite,sum_of_loss,sum_shortest_distances,swap_applied,swap_checks,time_limit,timed_out,unique_goal_assignment,valid_instance,valid_solution,wall_time_s
1,1,17406,0,578.566,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_0,1,0,89986,19389,0,0,0,0,,170,6,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_0.yaml,h,1.5,0,1,1984,19390,17406,17406,0,1,,,,,,17,,,lacam_focal_h,1,20,,19,260229,0,5793,,,9194,focal,focal,0,175,170,17,170,1,lacam_tapf,1,,exp2,170,,0,260229,10.0,0,1,1,1,9.247197151184082
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_0,,,,,0,0,,,492 545 403 829 507 38 679 538 137 445 417 735 603 611 96,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_0.yaml,,,,,,,,,,,132,3.54,dbs_hungarian,9995.76,3280,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_0.matrix,ir,,15,,,,,,132,0.0,10000.0,,,0,132,,,,1,ir_tapf:dbs_hungarian,,,exp2,,113,,,10.0,,,,1,10.031399726867676
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_7,,,,,0,0,,,38 574 490 760 483 581 131 499 726 84 492 524 53 46 452,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_7.yaml,,,,,,,,,,,149,3.69,dbs_hungarian,9995.93,3691,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_7.matrix,ir,,15,,,,,,149,0.0,10000.0,,,7,149,,,,1,ir_tapf:dbs_hungarian,,,exp2,,138,,,10.0,,,,1,10.026270627975464
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_4,,,,,0,0,,,434 649 462 515 534 458 139 602 463 618 597 408 823 418 437,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_4.yaml,,,,,,,,,,,126,5.69,dbs_hungarian,9994.22,3267,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_4.matrix,ir,,15,,,,,,126,0.0,10000.0,,,4,126,,,,1,ir_tapf:dbs_hungarian,,,exp2,,108,,,10.0,,,,1,10.024054050445557
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_9,,,,,0,0,,,631 600 524 526 435 437 69 527 483 130 17 821 595 664 388,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_9.yaml,,,,,,,,,,,133,5.4,dbs_hungarian,9994.23,4045,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_9.matrix,ir,,15,,,,,,133,0.0,10000.0,,,9,133,,,,1,ir_tapf:dbs_hungarian,,,exp2,,130,,,10.0,,,,1,10.034153461456299
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_12,,,,,0,0,,,472 358 381 533 553 342 64 657 828 435 611 394 582 772 3,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_12.yaml,,,,,,,,,,,138,5.36,dbs_hungarian,9994.5,2771,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_12.matrix,ir,,15,,,,,,138,0.0,10000.0,,,12,138,,,,1,ir_tapf:dbs_hungarian,,,exp2,,134,,,10.0,,,,1,10.029200077056885
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_2,,,,,0,0,,,698 745 661 531 401 546 490 208 540 521 614 671 101 257 786,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_2.yaml,,,,,,,,,,,97,6.25,dbs_hungarian,9992.84,4068,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_2.matrix,ir,,15,,,,,,97,0.0,10000.0,,,2,97,,,,1,ir_tapf:dbs_hungarian,,,exp2,,94,,,10.0,,,,1,10.031733989715576
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_5,,,,,0,0,,,445 759 395 620 765 695 283 464 484 97 15 761 33 465 209,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_5.yaml,,,,,,,,,,,159,6.2,dbs_hungarian,9995.0,3519,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_5.matrix,ir,,15,,,,,,159,0.0,10000.0,,,5,159,,,,1,ir_tapf:dbs_hungarian,,,exp2,,146,,,10.0,,,,1,10.033315420150757
1,1,16,0,5.11988,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_17,1,0,51,15,0,0,0,0,,155,6,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_17.yaml,h,1.5,0,1,0,16,16,16,0,1,,,,,,15,,,lacam_dfs,1,20,,16,300,0,0,,,6,dfs,dfs,17,155,155,15,155,1,lacam_tapf,1,,exp2,155,,0,300,10.0,0,1,1,1,0.020966768264770508
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_8,,,,,0,0,,,36 55 570 114 435 756 50 597 663 616 826 561 125 800 565,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_8.yaml,,,,,,,,,,,158,6.57,dbs_hungarian,9993.37,4169,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_8.matrix,ir,,15,,,,,,158,0.0,10000.0,,,8,158,,,,1,ir_tapf:dbs_hungarian,,,exp2,,147,,,10.0,,,,1,10.03377914428711
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_15,,,,,0,0,,,469 615 78 409 590 405 546 441 799 589 593 478 445 438 639,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_15.yaml,,,,,,,,,,,143,5.39,dbs_hungarian,9994.11,3711,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_15.matrix,ir,,15,,,,,,143,0.0,10000.0,,,15,143,,,,1,ir_tapf:dbs_hungarian,,,exp2,,127,,,10.0,,,,1,10.031553506851196
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_3,,,,,0,0,,,586 468 555 522 181 84 562 620 504 70 610 552 501 387 173,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_3.yaml,,,,,,,,,,,116,7.1,dbs_hungarian,9992.41,4026,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_3.matrix,ir,,15,,,,,,116,0.0,10000.0,,,3,116,,,,1,ir_tapf:dbs_hungarian,,,exp2,,107,,,10.0,,,,1,10.040735006332397
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_16,,,,,0,0,,,661 707 284 416 609 439 184 143 157 568 334 368 61 570 132,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_16.yaml,,,,,,,,,,,120,6.4,dbs_hungarian,9992.7,3430,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_16.matrix,ir,,15,,,,,,120,0.0,10000.0,,,16,120,,,,1,ir_tapf:dbs_hungarian,,,exp2,,120,,,10.0,,,,1,10.030805826187134
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_17,,,,,0,0,,,591 510 165 84 505 830 823 737 402 637 565 64 792 491 660,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_17.yaml,,,,,,,,,,,129,6.08,dbs_hungarian,9995.69,3125,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_17.matrix,ir,,15,,,,,,129,0.0,10000.0,,,17,129,,,,1,ir_tapf:dbs_hungarian,,,exp2,,119,,,10.0,,,,1,10.035675287246704
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_11,,,,,0,0,,,572 680 385 755 629 46 445 459 483 36 58 48 414 515 92,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_11.yaml,,,,,,,,,,,133,6.35,dbs_hungarian,9993.39,3649,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_11.matrix,ir,,15,,,,,,133,0.0,10000.0,,,11,133,,,,1,ir_tapf:dbs_hungarian,,,exp2,,131,,,10.0,,,,1,10.034923791885376
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_1,,,,,0,0,,,563 788 120 133 29 679 97 416 718 14 8 518 50 43 621,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_1.yaml,,,,,,,,,,,135,6.04,dbs_hungarian,9993.32,3921,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_1.matrix,ir,,15,,,,,,135,0.0,10000.0,,,1,135,,,,1,ir_tapf:dbs_hungarian,,,exp2,,115,,,10.0,,,,1,10.032471179962158
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_10,,,,,0,0,,,478 336 350 476 501 529 59 119 106 383 652 124 513 338 499,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_10.yaml,,,,,,,,,,,138,6.26,dbs_hungarian,9992.9,3498,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_10.matrix,ir,,15,,,,,,138,0.0,10000.0,,,10,138,,,,1,ir_tapf:dbs_hungarian,,,exp2,,136,,,10.0,,,,1,10.031279802322388
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_14,,,,,0,0,,,578 264 579 4 799 45 445 584 538 508 428 320 446 452 793,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_14.yaml,,,,,,,,,,,135,8.33,dbs_hungarian,9991.54,3424,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_14.matrix,ir,,15,,,,,,135,0.0,10000.0,,,14,135,,,,1,ir_tapf:dbs_hungarian,,,exp2,,123,,,10.0,,,,1,10.040005683898926
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_19,,,,,0,0,,,503 108 690 729 462 453 500 442 780 177 528 605 724 674 654,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_19.yaml,,,,,,,,,,,117,5.53,dbs_hungarian,9993.91,2805,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_19.matrix,ir,,15,,,,,,117,0.0,10000.0,,,19,117,,,,1,ir_tapf:dbs_hungarian,,,exp2,,98,,,10.0,,,,1,10.033375024795532
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_13,,,,,0,0,,,441 14 198 72 514 609 548 193 386 520 554 495 178 89 110,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_13.yaml,,,,,,,,,,,122,4.69,dbs_hungarian,9994.97,4111,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_13.matrix,ir,,15,,,,,,122,0.0,10000.0,,,13,122,,,,1,ir_tapf:dbs_hungarian,,,exp2,,120,,,10.0,,,,1,10.031871318817139
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_6,,,,,0,0,,,284 763 542 41 766 428 425 560 712 601 640 545 479 621 737,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_6.yaml,,,,,,,,,,,104,4.36,dbs_hungarian,9994.65,3765,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_6.matrix,ir,,15,,,,,,104,0.0,10000.0,,,6,104,,,,1,ir_tapf:dbs_hungarian,,,exp2,,104,,,10.0,,,,1,10.029587030410767
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_18,,,,,0,0,,,807 818 390 84 463 111 503 519 493 719 114 542 593 417 642,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_18.yaml,,,,,,,,,,,127,7.22,dbs_hungarian,9992.47,3520,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_15_test_18.matrix,ir,,15,,,,,,127,0.0,10000.0,,,18,127,,,,1,ir_tapf:dbs_hungarian,,,exp2,,127,,,10.0,,,,1,10.031163692474365
1,1,16,0,7.65659,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_17,1,0,51,15,0,0,0,0,,155,10,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_17.yaml,h,1.5,0,1,0,16,16,16,0,1,,,,,,15,,,lacam_focal_h,1,20,,16,300,0,0,,,10,focal,focal,17,155,155,15,155,1,lacam_tapf,1,,exp2,155,,0,300,10.0,0,1,1,1,0.040392160415649414
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_0,,,,,0,0,,,594 458 440 805 563 556 637 59 683 417 464 507 591 634 87 232 71 690 573 590,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_0.yaml,,,,,,,,,,,180,6.12,dbs_hungarian,9994.23,3389,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_0.matrix,ir,,20,,,,,,180,0.0,10000.0,,,0,180,,,,1,ir_tapf:dbs_hungarian,,,exp2,,162,,,10.0,,,,1,10.033698081970215
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_2,,,,,0,0,,,73 788 76 465 240 314 614 18 645 95 628 436 288 270 332 500 138 617 722 482,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_2.yaml,,,,,,,,,,,193,8.12,dbs_hungarian,9991.18,3199,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_2.matrix,ir,,20,,,,,,191,0.0,10000.0,,,2,191,,,,1,ir_tapf:dbs_hungarian,,,exp2,,169,,,10.0,,,,1,10.035513401031494
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_1,,,,,0,0,,,783 54 298 113 556 63 468 41 31 445 17 364 72 175 726 473 156 507 511 550,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_1.yaml,,,,,,,,,,,158,6.99,dbs_hungarian,9992.43,2403,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_1.matrix,ir,,20,,,,,,158,0.0,10000.0,,,1,158,,,,1,ir_tapf:dbs_hungarian,,,exp2,,143,,,10.0,,,,1,10.037692546844482
1,1,16,0,4.25628,paper_symbotic_39_37_ratio_000/symbotic_agents_25_test_4,1,0,50,15,0,0,0,0,,189,5,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_25_test_4.yaml,h,1.5,0,1,0,16,16,16,0,1,,,,,,15,,,lacam_focal_h,1,25,,16,375,0,2,,,5,focal,focal,4,189,189,15,189,1,lacam_tapf,1,,exp2,189,,0,375,10.0,0,1,1,1,0.022075653076171875
1,1,16,0,10.6065,paper_symbotic_39_37_ratio_000/symbotic_agents_25_test_4,1,0,50,15,0,0,0,0,,189,13,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_25_test_4.yaml,h,1.5,0,1,0,16,16,16,0,1,,,,,,15,,,lacam_dfs,1,25,,16,375,0,2,,,13,dfs,dfs,4,189,189,15,189,1,lacam_tapf,1,,exp2,189,,0,375,10.0,0,1,1,1,0.03692054748535156
,,,,,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_3,,,,,0,0,,,29 7 703 579 545 469 17 576 458 94 56 204 343 83 491 620 482 461 304 59,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_3.yaml,,,,,,,,,,,171,7.73,dbs_hungarian,9992.57,3271,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_3.matrix,ir,,20,,,,,,171,0.0,10000.0,,,3,171,,,,1,ir_tapf:dbs_hungarian,,,exp2,,163,,,10.0,,,,1,10.043951988220215
1,1,7186,3965,174.293,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_4,1,0,42775,10757,0,0,1,1,,186,7,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_4.yaml,h,1.5,0,1,3572,10758,7186,7186,0,1,,,,,,23,,,lacam_focal_h,1,20,,45,137640,0,1,,,9068,focal,focal,4,199,186,23,186,1,lacam_tapf,1,,exp2,199,,23,137640,10.0,0,1,1,1,9.102026462554932
1,1,6964,3852,165.039,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_4,1,0,41156,10428,0,0,1,1,,186,5,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_4.yaml,h,1.5,0,1,3465,10437,6964,6964,0,1,,,,,,23,,,lacam_dfs,1,20,,24,133608,0,1,,,9081,dfs,dfs,4,199,186,23,186,1,lacam_tapf,1,,exp2,199,,27,133608,10.0,0,1,1,1,9.116511344909668
1,1,7587,0,204.466,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_5,1,3561,56845,14285,0,0,0,0,,196,5,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_5.yaml,h,1.5,0,1,3138,14294,7587,7587,0,1,,,,,,18,,,lacam_dfs,1,20,,19,144063,0,10711,,,9086,dfs,dfs,5,204,196,18,196,1,lacam_tapf,1,,exp2,196,,1,144063,10.0,0,1,1,1,9.12466549873352
1,1,11438,2262,336.901,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_3,1,0,49772,15473,0,0,0,0,,166,4,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_3.yaml,h,1.5,0,1,4036,15474,11438,11438,0,1,,,,,,15,,,lacam_focal_h,1,20,,17,214887,0,10475,,,9128,focal,focal,3,171,166,15,166,1,lacam_tapf,1,,exp2,166,,0,214887,10.0,0,1,1,1,9.170020580291748
1,1,6704,0,142.727,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_7,1,2196,50742,12150,0,0,0,0,,188,6,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_7.yaml,h,1.5,0,1,3251,12159,6704,6704,0,1,,,,,,18,,,lacam_dfs,1,20,,19,135696,0,99,,,9079,dfs,dfs,7,190,188,18,188,1,lacam_tapf,1,,exp2,188,,0,135696,10.0,0,1,1,1,9.125356674194336
1,1,7963,1,184.002,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_6,1,772,50495,10880,0,0,1,1,,160,8,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_6.yaml,h,1.5,0,1,2146,10896,7963,7963,0,1,,,,,,25,,,lacam_dfs,1,20,,26,137354,0,43,,,9092,dfs,dfs,6,168,160,25,160,1,lacam_tapf,1,,exp2,160,,0,137354,10.0,0,1,1,1,9.13756513595581
1,1,7780,1,175.893,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_6,1,768,49255,10632,0,0,1,1,,160,6,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_6.yaml,h,1.5,0,1,2085,10633,7780,7780,0,1,,,,,,25,,,lacam_focal_h,1,20,,27,134182,0,43,,,9089,focal,focal,6,168,160,25,160,1,lacam_tapf,1,,exp2,160,,0,134182,10.0,0,1,1,1,9.131046056747437
1,1,10962,2112,310.355,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_3,1,0,47630,14759,0,0,0,0,,166,11,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_3.yaml,h,1.5,0,1,3798,14768,10962,10962,0,1,,,,,,15,,,lacam_dfs,1,20,,16,205605,0,10475,,,9141,dfs,dfs,3,171,166,15,166,1,lacam_tapf,1,,exp2,166,,0,205605,10.0,0,1,1,1,9.204479455947876
1,1,6888,0,133.738,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_7,1,2250,52392,12480,0,0,0,0,,188,5,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_7.yaml,h,1.5,0,1,3343,12481,6888,6888,0,1,,,,,,18,,,lacam_focal_h,1,20,,19,139284,0,99,,,9090,focal,focal,7,190,188,18,188,1,lacam_tapf,1,,exp2,188,,0,139284,10.0,0,1,1,1,9.130988836288452
1,1,8578,0,195.931,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_5,1,3828,61967,15917,0,0,0,0,,196,5,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_5.yaml,h,1.5,0,1,3512,15918,8578,8578,0,1,,,,,,18,,,lacam_focal_h,1,20,,19,160546,0,10814,,,9134,focal,focal,5,204,196,18,196,1,lacam_tapf,1,,exp2,196,,1,160546,10.0,0,1,1,1,9.170154809951782
1,1,6427,2660,159.104,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_10,1,1721,48495,11550,0,0,2,2,,214,6,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_10.yaml,h,1.5,0,1,3403,11555,6427,6427,0,1,,,,,,18,,,lacam_dfs,1,20,,19,134993,0,19,,,9084,dfs,dfs,10,226,214,18,214,1,lacam_tapf,1,,exp2,215,,778,134993,10.0,0,1,1,1,9.125825881958008
1,1,6710,2808,172.664,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_10,1,1872,51715,12194,0,0,2,2,,214,8,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_10.yaml,h,1.5,0,1,3613,12195,6710,6710,0,1,,,,,,18,,,lacam_focal_h,1,20,,20,141402,0,19,,,9094,focal,focal,10,226,214,18,214,1,lacam_tapf,1,,exp2,215,,778,141402,10.0,0,1,1,1,9.132606029510498
1,11,7034,0,144.79,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_12,1,615,48970,11296,0,0,0,0,,188,5,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_12.yaml,h,1.5,0,1,3648,11322,7034,7034,0,1,,,,,,21,,,lacam_dfs,1,20,,22,144576,0,24,,,9091,dfs,dfs,12,186,185,21,185,1,lacam_tapf,1,,exp2,185,,0,144576,10.0,0,1,1,1,9.125765800476074
1,1,8510,1345,179.861,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_11,1,0,52295,10836,0,0,0,0,,158,5,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_11.yaml,h,1.5,0,1,2327,10843,8510,8510,0,1,,,,,,17,,,lacam_dfs,1,20,,18,147126,0,117,,,9094,dfs,dfs,11,163,158,17,158,1,lacam_tapf,1,,exp2,158,,0,147126,10.0,0,1,1,1,9.13883924484253
1,11,8059,0,144.158,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_12,1,1047,58565,13215,0,0,0,0,,188,4,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_12.yaml,h,1.5,0,1,4110,13216,8059,8059,0,1,,,,,,21,,,lacam_focal_h,1,20,,29,163095,0,24,,,9093,focal,focal,12,186,185,21,185,1,lacam_tapf,1,,exp2,185,,0,163095,10.0,0,1,1,1,9.130179405212402
1,1,7438,3,154.575,paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_15,1,0,39864,10149,0,0,0,0,,204,9,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_000/symbotic_agents_20_test_15.yaml,h,1.5,0,1,2712,10163,7438,7438,0,1,,,,,,33,,,lacam_dfs,1,20,,34,137590,0,7,,,9085,dfs,dfs,15,214,204,33,204,1,lacam_tapf,1,,exp2,204,,35,137590,10.0,0,1,1,1,9.122439861297607
