anytime,anytime_cost_updates,assignment_calls,assignment_changes,assignment_time_ms,case_id,collision_free,constraint_failures,constraints_generated,constraints_popped,exit_code,external_timed_out,final_agent_assignment_changes,final_assignment_changes,first_solution_cost,first_solution_time_ms,fixture_file,focal_tie_break,focal_weight,force_full_assignment,goal_valid,hl_duplicate_configs,hl_loop_iterations,hl_nodes_created,hl_nodes_explored,hl_reinsertions,incumbent_updates,makespan,map_file,matrix_file,method,moves_valid,num_agents,num_unique_tasks,open_max_size,pibt_calls,pibt_failures,pibt_recursions,runtime_ms,search_mode,search_mode_arg,seed,soc,solution_cost,solution_depth,solution_parent_edge_cost,solved,solver,start_valid,stderr,suite,sum_of_loss,swap_applied,swap_checks,time_limit,timed_out,unique_goal_assignment,valid_instance,valid_solution,wall_time_s
1,1,11999,8,2178.5,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_0,1,390,45369,12388,0,0,18,8,7768,44,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_0.yaml,h,1.5,0,1,0,12389,11999,11999,0,1,173,,,lacam_focal_h,1,170,,11998,1983574,478,359154,9111,focal,focal,0,9866,7768,173,7768,1,lacam_tapf,1,,exp1,7768,36672,1983574,10.0,0,1,1,1,9.248826742172241
1,1,11396,11,2018.61,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_8,1,3436,72473,14831,0,0,28,9,8354,47,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_8.yaml,h,1.5,0,1,0,14832,11396,11396,0,1,194,,,lacam_focal_h,1,170,,11395,2105876,12490,400847,9088,focal,focal,8,11807,8354,194,8354,1,lacam_tapf,1,,exp1,8396,61169,2105876,10.0,0,1,1,1,9.215590476989746
1,1,11802,8,1887.32,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_10,1,1771,44037,13574,0,0,22,8,8636,56,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_10.yaml,h,1.5,0,1,2,13575,11802,11802,0,1,235,,,lacam_focal_h,1,170,,11801,1954033,1399,263717,9077,focal,focal,10,10625,8636,235,8636,1,lacam_tapf,1,,exp1,8691,72932,1954033,10.0,0,1,1,1,9.209136247634888
1,1,13173,12976,1796.49,Paper_symbotic_39_37_gp_5/symbotic_agents_160_test_16,1,0,64066,13182,0,0,27,12,7784,29,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_160_test_16.yaml,h,1.5,0,1,10,13183,13173,13173,0,1,190,,,lacam_focal_h,1,160,,13172,1953934,58,352556,9137,focal,focal,16,9845,7784,190,7784,1,lacam_tapf,1,,exp1,7837,143283,1953934,10.0,0,1,1,1,9.282787799835205
1,1,11761,3326,1846.18,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_1,1,3500,62669,15263,0,0,22,9,7621,43,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_1.yaml,h,1.5,0,1,3,15264,11761,11761,0,1,150,,,lacam_focal_h,1,170,,11760,1862555,28,268620,9116,focal,focal,1,9614,7621,150,7621,1,lacam_tapf,1,,exp1,7700,85080,1862555,10.0,0,1,1,1,9.247102737426758
1,1,12863,20,1494.37,Paper_symbotic_39_37_gp_5/symbotic_agents_160_test_14,1,2554,68929,15580,0,0,47,20,9434,92,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_160_test_14.yaml,h,1.5,0,1,164,15581,12863,12863,0,1,415,,,lacam_focal_h,1,160,,12862,1961765,132,201632,9169,focal,focal,14,14050,9434,415,9434,1,lacam_tapf,1,,exp1,9603,93370,1961765,10.0,0,1,1,1,9.310661792755127
1,1,12745,6,2053.05,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_5,1,0,63538,12773,0,0,20,6,6000,23,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_5.yaml,h,1.5,0,1,29,12774,12745,12745,0,1,109,,,lacam_focal_h,1,170,,12745,2085045,25360,431239,9106,focal,focal,5,7165,6000,109,6000,1,lacam_tapf,1,,exp1,6026,38275,2085045,10.0,0,1,1,1,9.229263305664062
1,1,11775,2299,2144.06,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_6,1,20,49163,11795,0,0,29,10,7381,36,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_6.yaml,h,1.5,0,1,1,11796,11775,11775,0,1,117,,,lacam_focal_h,1,170,,11774,1870713,55,308977,9107,focal,focal,6,9327,7381,117,7381,1,lacam_tapf,1,,exp1,7406,82123,1870713,10.0,0,1,1,1,9.226388454437256
1,1,3256,9,82.865,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_16,1,18272,72121,23256,0,0,20,9,6526,32,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_16.yaml,h,1.5,0,1,1729,23269,3256,3256,0,1,132,,,lacam_dfs,1,170,,133,1371428,5090,1924,9061,dfs,dfs,16,7704,6526,132,6526,1,lacam_tapf,1,,exp1,6581,524,1371428,10.0,0,1,1,1,9.109840154647827
1,1,3720,10,98.2707,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_18,1,114817,364879,120117,0,0,27,10,7832,41,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_18.yaml,h,1.5,0,1,1581,120136,3720,3720,0,1,212,,,lacam_dfs,1,170,,213,857382,141,5468,9060,dfs,dfs,18,10018,7832,212,7832,1,lacam_tapf,1,,exp1,7835,680,857382,10.0,0,1,1,1,9.117060422897339
1,1,5127,265,109.763,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_15,1,12866,78596,19454,0,0,548,265,10633,148,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_15.yaml,h,1.5,0,1,1462,19469,5127,5127,0,1,497,,,lacam_dfs,1,170,,498,1095675,1652,6437,9090,dfs,dfs,15,16965,10633,497,10633,1,lacam_tapf,1,,exp1,10658,1316,1095675,10.0,0,1,1,1,9.17987847328186
1,1,3787,13,105.877,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_17,1,74415,320984,79261,0,0,30,13,6910,35,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_17.yaml,h,1.5,0,1,1060,79274,3787,3787,0,1,137,,,lacam_dfs,1,170,,138,784122,19,3738,9074,dfs,dfs,17,8984,6910,137,6910,1,lacam_tapf,1,,exp1,6994,388,784122,10.0,0,1,1,1,9.158920764923096
1,1,4331,28,90.113,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_19,1,7188,57409,13106,0,0,69,28,9298,62,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_19.yaml,h,1.5,0,1,1588,13119,4331,4331,0,1,272,,,lacam_dfs,1,170,,273,968050,64,2945,9071,dfs,dfs,19,12734,9298,272,9298,1,lacam_tapf,1,,exp1,9318,729,968050,10.0,0,1,1,1,9.138763427734375
1,1,4500,88,101.07,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_1,1,4290,30510,9804,0,0,188,88,11655,86,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_1.yaml,h,1.5,0,1,1015,9812,4500,4500,0,1,386,,,lacam_dfs,1,180,,387,958978,716,6088,9074,dfs,dfs,1,15990,11655,386,11655,1,lacam_tapf,1,,exp1,11662,973,958978,10.0,0,1,1,1,9.137897729873657
1,1,3252,8,75.5729,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_7,1,1642,22289,6283,0,0,25,8,7352,35,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_7.yaml,h,1.5,0,1,1390,6292,3252,3252,0,1,183,,,lacam_dfs,1,180,,184,812350,503,2127,9051,dfs,dfs,7,8640,7352,183,7352,1,lacam_tapf,1,,exp1,7357,458,812350,10.0,0,1,1,1,9.095927715301514
1,1,3571,13,125.028,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_5,1,51220,192452,55952,0,0,37,13,8519,60,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_5.yaml,h,1.5,0,1,1162,55969,3571,3571,0,1,139,,,lacam_dfs,1,180,,140,926915,938,4864,9063,dfs,dfs,5,10994,8519,139,8519,1,lacam_tapf,1,,exp1,8535,472,926915,10.0,0,1,1,1,9.133043050765991
1,1,4631,10,101.826,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_2,1,10627,74551,16307,0,0,29,10,8745,49,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_2.yaml,h,1.5,0,1,1050,16314,4631,4631,0,1,208,,,lacam_dfs,1,180,,209,984441,39,2461,9102,dfs,dfs,2,10343,8745,208,8745,1,lacam_tapf,1,,exp1,8747,714,984441,10.0,0,1,1,1,9.1705961227417
1,1,3529,395,113.093,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_3,1,7028,55511,11521,0,0,798,395,13079,104,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_3.yaml,h,1.5,0,1,965,11539,3529,3529,0,1,481,,,lacam_dfs,1,180,,482,783229,96,5355,9068,dfs,dfs,3,19910,13079,481,13079,1,lacam_tapf,1,,exp1,13112,1340,783229,10.0,0,1,1,1,9.16093397140503
1,1,5507,30,147.451,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_4,1,238,23394,6545,0,0,69,30,11482,70,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_4.yaml,h,1.5,0,1,801,6549,5507,5507,0,1,292,,,lacam_dfs,1,180,,293,1096987,92,3535,9095,dfs,dfs,4,16035,11482,292,11482,1,lacam_tapf,1,,exp1,11575,814,1096987,10.0,0,1,1,1,9.156037330627441
1,1,5663,257,116.838,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_0,1,27737,147812,35598,0,0,538,257,14516,292,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_0.yaml,h,1.5,0,1,2199,35612,5663,5663,0,1,657,,,lacam_dfs,1,180,,658,1390716,2457,14313,9111,dfs,dfs,0,28117,14516,657,14516,1,lacam_tapf,1,,exp1,15087,3227,1390716,10.0,0,1,1,1,9.192736864089966
1,1,3732,9,100.444,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_9,1,1259,23979,6304,0,0,20,9,8861,62,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_9.yaml,h,1.5,0,1,1314,6312,3732,3732,0,1,257,,,lacam_dfs,1,180,,258,1001970,1284,2463,9055,dfs,dfs,9,11686,8861,257,8861,1,lacam_tapf,1,,exp1,8880,620,1001970,10.0,0,1,1,1,9.10880708694458
1,1,4384,22,87.2481,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_6,1,3904,39751,9707,0,0,71,22,8992,35,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_6.yaml,h,1.5,0,1,1420,9721,4384,4384,0,1,187,,,lacam_dfs,1,180,,188,1051248,1255,2794,9085,dfs,dfs,6,11426,8992,187,8992,1,lacam_tapf,1,,exp1,9029,715,1051248,10.0,0,1,1,1,9.147106170654297
1,1,3588,14,113.283,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_10,1,28299,100615,33087,0,0,41,14,9935,52,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_10.yaml,h,1.5,0,1,1201,33099,3588,3588,0,1,184,,,lacam_dfs,1,180,,185,826958,91,6047,9052,dfs,dfs,10,12486,9935,184,9935,1,lacam_tapf,1,,exp1,10019,704,826958,10.0,0,1,1,1,9.118356466293335
1,1,4433,523,95.7958,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_8,1,526,20782,6326,0,0,1575,523,15446,140,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_8.yaml,h,1.5,0,1,1368,6334,4433,4433,0,1,746,,,lacam_dfs,1,180,,747,1014513,113,5019,9068,dfs,dfs,8,27332,15446,746,15446,1,lacam_tapf,1,,exp1,16182,2307,1014513,10.0,0,1,1,1,9.144572019577026
1,1,11003,13,1624.29,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_17,1,10134,86350,21137,0,0,30,13,6910,45,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_17.yaml,h,1.5,0,1,1,21138,11003,11003,0,1,137,,,lacam_focal_h,1,170,,11002,2296424,67696,514808,9164,focal,focal,17,8984,6910,137,6910,1,lacam_tapf,1,,exp1,6994,109723,2296424,10.0,0,1,1,1,9.260097026824951
1,1,8756,683,1996.56,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_5,1,20558,141136,29313,0,0,37,13,8519,37,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_5.yaml,h,1.5,0,1,0,29314,8756,8756,0,1,139,,,lacam_focal_h,1,180,,8755,2406540,50354,753385,9106,focal,focal,5,10994,8519,139,8519,1,lacam_tapf,1,,exp1,8535,116025,2406540,10.0,0,1,1,1,9.181001663208008
1,1,11453,10,1557.12,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_18,1,10755,78096,22207,0,0,27,10,7832,43,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_18.yaml,h,1.5,0,1,0,22208,11453,11453,0,1,212,,,lacam_focal_h,1,170,,11453,2666130,14046,576187,9165,focal,focal,18,10018,7832,212,7832,1,lacam_tapf,1,,exp1,7835,89737,2666130,10.0,0,1,1,1,9.257521629333496
1,1,11149,88,2133.08,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_1,1,7031,78428,18191,0,0,188,88,11655,77,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_1.yaml,h,1.5,0,1,12,18192,11149,11149,0,1,386,,,lacam_focal_h,1,180,,11149,2125323,25511,502854,9152,focal,focal,1,15990,11655,386,11655,1,lacam_tapf,1,,exp1,11662,37115,2125323,10.0,0,1,1,1,9.228410243988037
1,1,12782,265,2457.39,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_16,1,1726,50379,14507,0,0,20,9,6526,39,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_16.yaml,h,1.5,0,1,0,14508,12782,12782,0,1,132,,,lacam_focal_h,1,170,,12781,2077155,3572,551164,9186,focal,focal,16,7704,6526,132,6526,1,lacam_tapf,1,,exp1,6581,76277,2077155,10.0,0,1,1,1,9.277939796447754
1,1,3291,24,89.7117,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_14,1,645,22805,5324,0,0,64,24,8122,71,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_14.yaml,h,1.5,0,1,1389,5344,3291,3291,0,1,273,,,lacam_dfs,1,180,,274,918601,657,2429,9052,dfs,dfs,14,11368,8122,273,8122,1,lacam_tapf,1,,exp1,8232,587,918601,10.0,0,1,1,1,9.105410814285278
1,1,4542,13,104.42,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_15,1,3537,33866,9068,0,0,43,13,8541,47,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_15.yaml,h,1.5,0,1,990,9076,4542,4542,0,1,201,,,lacam_dfs,1,180,,202,961044,34,2754,9048,dfs,dfs,15,11333,8541,201,8541,1,lacam_tapf,1,,exp1,8549,588,961044,10.0,0,1,1,1,9.101688385009766
1,1,12334,265,2311.48,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_15,1,405,53756,13053,0,0,548,265,10633,159,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_15.yaml,h,1.5,0,1,315,13054,12334,12334,0,1,497,,,lacam_focal_h,1,170,,12333,2005150,4775,309450,9205,focal,focal,15,16965,10633,497,10633,1,lacam_tapf,1,,exp1,10658,112925,2005150,10.0,0,1,1,1,9.316144466400146
1,1,10223,1511,1744.81,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_2,1,12022,96272,22244,0,0,29,10,8745,51,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_2.yaml,h,1.5,0,1,0,22245,10223,10223,0,1,208,,,lacam_focal_h,1,180,,10223,2234397,43840,470593,9145,focal,focal,2,10343,8745,208,8745,1,lacam_tapf,1,,exp1,8747,111990,2234397,10.0,0,1,1,1,9.23723816871643
1,1,3609,15,93.7669,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_16,1,13163,55098,18312,0,0,47,15,6515,25,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_16.yaml,h,1.5,0,1,1541,18331,3609,3609,0,1,116,,,lacam_dfs,1,180,,117,891575,40,1717,9059,dfs,dfs,16,7887,6515,116,6515,1,lacam_tapf,1,,exp1,6525,346,891575,10.0,0,1,1,1,9.107628345489502
1,1,5042,12,128.685,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_13,1,13000,74792,19365,0,0,26,12,10349,62,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_13.yaml,h,1.5,0,1,1324,19374,5042,5042,0,1,249,,,lacam_dfs,1,180,,250,1101078,30,3089,9064,dfs,dfs,13,13273,10349,249,10349,1,lacam_tapf,1,,exp1,10425,756,1101078,10.0,0,1,1,1,9.125232696533203
1,1,3342,19,99.7725,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_11,1,56277,184337,60777,0,0,45,19,9121,50,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_11.yaml,h,1.5,0,1,1159,60789,3342,3342,0,1,198,,,lacam_dfs,1,180,,199,772824,42,2755,9064,dfs,dfs,11,11783,9121,198,9121,1,lacam_tapf,1,,exp1,9153,663,772824,10.0,0,1,1,1,9.134532928466797
1,1,12174,28,2658.85,Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_19,1,1281,65539,13463,0,0,69,28,9298,67,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_170_test_19.yaml,h,1.5,0,1,9,13464,12174,12174,0,1,272,,,lacam_focal_h,1,170,,12173,1965862,64,411402,9178,focal,focal,19,12734,9298,272,9298,1,lacam_tapf,1,,exp1,9318,60234,1965862,10.0,0,1,1,1,9.273382425308228
1,1,10317,9902,1926.07,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_0,1,6875,76371,18265,0,0,538,257,14516,284,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_0.yaml,h,1.5,0,1,1074,18266,10317,10317,0,1,657,,,lacam_focal_h,1,180,,10316,2334265,30167,382593,9171,focal,focal,0,28117,14516,657,14516,1,lacam_tapf,1,,exp1,15087,98730,2334265,10.0,0,1,1,1,9.261468887329102
1,1,6035,16,145.755,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_12,1,11241,79409,18541,0,0,47,16,7397,25,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_12.yaml,h,1.5,0,1,1266,18550,6035,6035,0,1,110,,,lacam_dfs,1,180,,111,1259802,47,7504,9091,dfs,dfs,12,9141,7397,110,7397,1,lacam_tapf,1,,exp1,7451,5623,1259802,10.0,0,1,1,1,9.142303943634033
1,1,12944,395,2076.66,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_3,1,5,49571,12968,0,0,798,395,13079,106,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_3.yaml,h,1.5,0,1,20,12969,12944,12944,0,1,481,,,lacam_focal_h,1,180,,12943,2160222,12558,358534,9173,focal,focal,3,19910,13079,481,13079,1,lacam_tapf,1,,exp1,13112,163344,2160222,10.0,0,1,1,1,9.264596700668335
1,6,4752,16,109.359,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_18,1,1038,23292,6982,0,0,38,16,15086,108,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_18.yaml,h,1.5,0,1,1193,6994,4752,4752,0,1,478,,,lacam_dfs,1,180,,479,1035832,1127,5288,9065,dfs,dfs,18,23103,15084,478,15084,1,lacam_tapf,1,,exp1,15154,1209,1035832,10.0,0,1,1,1,9.118942737579346
1,1,10655,4484,2184.95,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_6,1,7789,79275,18443,0,0,71,22,8992,48,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_6.yaml,h,1.5,0,1,0,18444,10655,10655,0,1,187,,,lacam_focal_h,1,180,,10654,2093611,42662,517446,9159,focal,focal,6,11426,8992,187,8992,1,lacam_tapf,1,,exp1,9029,181907,2093611,10.0,0,1,1,1,9.22521448135376
1,1,4509,14,96.8202,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_19,1,6600,51259,12464,0,0,35,14,7739,28,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_19.yaml,h,1.5,0,1,1356,12473,4509,4509,0,1,123,,,lacam_dfs,1,180,,124,1036868,525,2353,9071,dfs,dfs,19,9441,7739,123,7739,1,lacam_tapf,1,,exp1,7746,525,1036868,10.0,0,1,1,1,9.126840114593506
1,1,3862,28,105.956,Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_0,1,19545,99453,24828,0,0,66,28,14710,83,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_0.yaml,h,1.5,0,1,1422,24838,3862,3862,0,1,366,,,lacam_dfs,1,190,,367,1139576,1079,5328,9047,dfs,dfs,0,19273,14710,366,14710,1,lacam_tapf,1,,exp1,14817,1210,1139576,10.0,0,1,1,1,9.107840061187744
1,1,13147,4600,2021.34,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_4,1,0,43227,13146,0,0,69,30,11482,60,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_4.yaml,h,1.5,0,1,0,13147,13147,13147,0,1,292,,,lacam_focal_h,1,180,,13146,2228261,25800,397662,9201,focal,focal,4,16035,11482,292,11482,1,lacam_tapf,1,,exp1,11575,77938,2228261,10.0,0,1,1,1,9.281514167785645
1,1,4008,16,100.979,Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_1,1,1868,22999,7185,0,0,44,16,10141,87,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_1.yaml,h,1.5,0,1,1310,7191,4008,4008,0,1,363,,,lacam_dfs,1,190,,364,976177,146,5041,9063,dfs,dfs,1,15999,10141,363,10141,1,lacam_tapf,1,,exp1,10191,665,976177,10.0,0,1,1,1,9.12479543685913
1,1,3859,14,104.07,Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_2,1,11899,58180,17128,0,0,32,14,9368,65,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_2.yaml,h,1.5,0,1,1371,17143,3859,3859,0,1,300,,,lacam_dfs,1,190,,301,957305,51,2733,9064,dfs,dfs,2,11917,9368,300,9368,1,lacam_tapf,1,,exp1,9465,827,957305,10.0,0,1,1,1,9.126627206802368
1,1,4892,15,111.363,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_17,1,19,22801,6433,0,0,38,15,8538,90,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_17.yaml,h,1.5,0,1,1523,6439,4892,4892,0,1,342,,,lacam_dfs,1,180,,343,1118323,51,2454,9071,dfs,dfs,17,10897,8538,342,8538,1,lacam_tapf,1,,exp1,8670,732,1118323,10.0,0,1,1,1,9.155956983566284
1,1,3975,21,116.101,Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_4,1,33264,185668,38442,0,0,66,21,9386,35,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_4.yaml,h,1.5,0,1,1204,38452,3975,3975,0,1,138,,,lacam_dfs,1,190,,139,947264,113,4988,9048,dfs,dfs,4,12278,9386,138,9386,1,lacam_tapf,1,,exp1,9429,661,947264,10.0,0,1,1,1,9.11691689491272
1,1,11194,6534,2208.28,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_10,1,3364,62407,14563,0,0,41,14,9935,39,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_10.yaml,h,1.5,0,1,6,14564,11194,11194,0,1,184,,,lacam_focal_h,1,180,,11193,2222613,29446,468931,9129,focal,focal,10,12486,9935,184,9935,1,lacam_tapf,1,,exp1,10019,68879,2222613,10.0,0,1,1,1,9.215355396270752
1,1,3932,273,109.661,Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_3,1,26249,112816,31335,0,0,45,13,14738,74,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_190_test_3.yaml,h,1.5,0,1,1155,31342,3932,3932,0,1,302,,,lacam_dfs,1,190,,303,936474,174,6837,9060,dfs,dfs,3,19311,14738,302,14738,1,lacam_tapf,1,,exp1,14788,1258,936474,10.0,0,1,1,1,9.127851247787476
1,1,10832,10737,2390.95,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_12,1,6249,57467,17080,0,0,47,16,7397,33,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_12.yaml,h,1.5,0,1,0,17081,10832,10832,0,1,110,,,lacam_focal_h,1,180,,10831,2284228,6041,686741,9129,focal,focal,12,9141,7397,110,7397,1,lacam_tapf,1,,exp1,7451,54441,2284228,10.0,0,1,1,1,9.210548877716064
1,1,11363,9,2147.02,Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_9,1,2346,56128,13784,0,0,20,9,8861,62,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_180_test_9.yaml,h,1.5,0,1,76,13785,11363,11363,0,1,257,,,lacam_focal_h,1,180,,11362,1945118,31,169208,9162,focal,focal,9,11686,8861,257,8861,1,lacam_tapf,1,,exp1,8880,111676,1945118,10.0,0,1,1,1,9.258639812469482
